ts	contract	seed	result	actualRounds	totalTx	deposits	syncRedeems	asyncRedeems	processBatch	finalizeBatch	rebalances	settlements	rateUpdates	priceUpdates	invariantChecks	invariantFails	totalGasUsed	wallMs
1776311182801	S2_AsyncRedeemFullCycle	262345	PASSED	50	564	60	0	389	50	50	0	0	9	6	151	0	304699705	968
1776311188430	S3_RebalanceSettlement	262345	PASSED	50	1774	816	0	735	50	50	50	55	9	9	201	0	630366283	1816
1776311192477	S4_ExchangeRateFeeAccrual	262345	PASSED	50	178	100	19	0	0	0	0	0	50	9	50	0	55893661	254
1776311197573	S5_SanctionedUserInterlace	262345	PASSED	50	2108	1681	366	17	17	17	0	0	6	4	51	0	390941001	1289
1776311201907	S6_InFlightEdgeCases	262345	PASSED	50	380	122	13	78	26	26	58	29	16	12	51	0	127802576	484
1776311206323	S7_FullProtocolEndurance	262345	PASSED	15	887	526	113	168	15	15	15	16	15	4	17	0	179658850	575
1776311210516	S8_InvestSettlementEdge	262345	PASSED	50	242	100	0	0	0	0	50	64	16	12	51	0	94491817	376
1776311215574	S9_MultiAdapterMix	262345	PASSED	50	1510	843	0	442	50	50	50	53	9	13	102	0	428589882	1212
1776311220401	S1_DepositRedeemMix	272345	PASSED	50	1380	926	448	0	0	0	0	0	4	2	51	0	257448805	984
1776311225104	S2_AsyncRedeemFullCycle	272345	PASSED	50	489	52	0	324	49	49	0	0	9	6	151	0	269252751	884
1776311230546	S3_RebalanceSettlement	272345	PASSED	50	1697	881	0	583	50	50	50	65	9	9	201	0	570037138	1622
1776311234671	S4_ExchangeRateFeeAccrual	272345	PASSED	50	185	110	16	0	0	0	0	0	50	9	50	0	56450725	263
1776311239836	S5_SanctionedUserInterlace	272345	PASSED	50	2215	1774	380	17	17	17	0	0	6	4	51	0	411579370	1330
1776311244111	S6_InFlightEdgeCases	272345	PASSED	50	390	127	18	70	27	27	58	35	16	12	51	0	128838536	473
1776311248470	S7_FullProtocolEndurance	272345	PASSED	15	893	539	118	156	15	15	15	16	15	4	17	0	176918160	555
1776311252660	S8_InvestSettlementEdge	272345	PASSED	50	240	100	0	0	0	0	50	62	16	12	51	0	93736132	358
1776311257633	S9_MultiAdapterMix	272345	PASSED	50	1414	822	0	373	50	50	50	47	9	13	102	0	389360496	1143
1776311262386	S1_DepositRedeemMix	282345	PASSED	50	1291	858	427	0	0	0	0	0	4	2	51	0	242519973	932
1776311267164	S2_AsyncRedeemFullCycle	282345	PASSED	50	521	55	0	353	49	49	0	0	9	6	151	0	284432599	917
1776311272721	S3_RebalanceSettlement	282345	PASSED	50	1879	941	0	703	49	49	50	69	9	9	201	0	642476591	1747
1776311276855	S4_ExchangeRateFeeAccrual	282345	PASSED	50	196	109	28	0	0	0	0	0	50	9	50	0	58416409	266
1776311281995	S5_SanctionedUserInterlace	282345	PASSED	50	2203	1802	340	17	17	17	0	0	6	4	51	0	410977293	1331
1776311286264	S6_InFlightEdgeCases	282345	PASSED	50	414	144	19	69	29	29	58	38	16	12	51	0	132194451	458
1776311290618	S7_FullProtocolEndurance	282345	PASSED	15	828	439	115	200	15	15	15	10	15	4	17	0	179873268	532
1776311294790	S8_InvestSettlementEdge	282345	PASSED	50	240	100	0	0	0	0	50	62	16	12	51	0	93745255	360
1776311299819	S9_MultiAdapterMix	282345	PASSED	50	1463	825	0	421	50	50	50	45	9	13	102	0	412166753	1200
1776311304521	S1_DepositRedeemMix	292345	PASSED	50	1166	754	406	0	0	0	0	0	4	2	51	0	222688583	875
1776311309217	S2_AsyncRedeemFullCycle	292345	PASSED	50	514	57	0	342	50	50	0	0	9	6	151	0	277966114	893
1776311314745	S3_RebalanceSettlement	292345	PASSED	50	1744	918	0	598	50	50	50	60	9	9	201	0	581590320	1704
1776311318834	S4_ExchangeRateFeeAccrual	292345	PASSED	50	182	111	12	0	0	0	0	0	50	9	50	0	56397245	259
1776311323997	S5_SanctionedUserInterlace	292345	PASSED	50	2153	1716	376	17	17	17	0	0	6	4	51	0	400490022	1332
1776311328262	S6_InFlightEdgeCases	292345	PASSED	50	337	107	14	55	23	23	58	29	16	12	51	0	115862476	422
1776311332650	S7_FullProtocolEndurance	292345	PASSED	15	856	471	123	185	15	15	15	13	15	4	17	0	180696846	541
1776311336816	S8_InvestSettlementEdge	292345	PASSED	50	242	100	0	0	0	0	50	64	16	12	51	0	94456972	358
1776311341851	S9_MultiAdapterMix	292345	PASSED	50	1474	848	0	405	49	49	50	51	9	13	102	0	411164253	1189
1776311346540	S1_DepositRedeemMix	302345	PASSED	50	1180	774	400	0	0	0	0	0	4	2	51	0	224752401	877
1776311351242	S2_AsyncRedeemFullCycle	302345	PASSED	50	502	56	0	331	50	50	0	0	9	6	151	0	271608739	879
1776311356724	S3_RebalanceSettlement	302345	PASSED	50	1731	854	0	649	50	50	50	60	9	9	201	0	595913802	1670
1776311360834	S4_ExchangeRateFeeAccrual	302345	PASSED	50	230	141	30	0	0	0	0	0	50	9	50	0	62138737	281
1776311365936	S5_SanctionedUserInterlace	302345	PASSED	50	2041	1636	344	17	17	17	0	0	6	4	51	0	384342992	1269
1776311370236	S6_InFlightEdgeCases	302345	PASSED	50	387	130	15	71	27	27	58	31	16	12	51	0	126857443	465
1776311374573	S7_FullProtocolEndurance	302345	PASSED	15	871	530	83	173	15	15	15	21	15	4	17	0	179450758	540
1776311378766	S8_InvestSettlementEdge	302345	PASSED	50	239	100	0	0	0	0	50	61	16	12	51	0	93326150	360
1776311383840	S9_MultiAdapterMix	302345	PASSED	50	1490	876	0	392	50	50	50	50	9	13	102	0	408861893	1244
1776311388692	S1_DepositRedeemMix	312345	PASSED	50	1427	944	477	0	0	0	0	0	4	2	51	0	266057148	1010
1776311393384	S2_AsyncRedeemFullCycle	312345	PASSED	50	470	53	0	302	50	50	0	0	9	6	151	0	259419810	869
1776311398910	S3_RebalanceSettlement	312345	PASSED	50	1801	911	0	661	50	50	50	61	9	9	201	0	611726316	1710
1776311402981	S4_ExchangeRateFeeAccrual	312345	PASSED	50	204	122	23	0	0	0	0	0	50	9	50	0	59101321	267
1776311408041	S5_SanctionedUserInterlace	312345	PASSED	50	2032	1631	340	17	17	17	0	0	6	4	51	0	383081791	1263
1776311412311	S6_InFlightEdgeCases	312345	PASSED	50	406	142	17	80	24	24	58	33	16	12	51	0	132502418	465
1776311416723	S7_FullProtocolEndurance	312345	PASSED	15	895	530	114	173	15	15	15	14	15	4	17	0	181375810	552
1776311420962	S8_InvestSettlementEdge	312345	PASSED	50	241	100	0	0	0	0	50	63	16	12	51	0	94180159	359
1776311425982	S9_MultiAdapterMix	312345	PASSED	50	1432	794	0	426	50	50	50	40	9	13	102	0	407112814	1166
1776311430738	S1_DepositRedeemMix	322345	PASSED	50	1267	831	430	0	0	0	0	0	4	2	51	0	239240905	935
1776311435465	S2_AsyncRedeemFullCycle	322345	PASSED	50	498	56	0	327	50	50	0	0	9	6	151	0	272104101	899
1776311440918	S3_RebalanceSettlement	322345	PASSED	50	1707	845	0	634	50	50	50	60	9	9	201	0	586267108	1640
1776311445007	S4_ExchangeRateFeeAccrual	322345	PASSED	50	192	111	22	0	0	0	0	0	50	9	50	0	57670401	262
1776311450204	S5_SanctionedUserInterlace	322345	PASSED	50	2293	1800	432	17	17	17	0	0	6	4	51	0	424980091	1378
1776311454513	S6_InFlightEdgeCases	322345	PASSED	50	450	162	15	87	29	29	58	42	16	12	51	0	143706287	482
1776311458854	S7_FullProtocolEndurance	322345	PASSED	15	818	491	106	144	15	15	15	13	15	4	17	0	163058413	510
1776311463012	S8_InvestSettlementEdge	322345	PASSED	50	236	100	0	0	0	0	50	58	16	12	51	0	92231646	360
1776311468089	S9_MultiAdapterMix	322345	PASSED	50	1568	936	0	409	48	48	50	55	9	13	102	0	428810369	1233
1776311472848	S1_DepositRedeemMix	332345	PASSED	50	1245	826	413	0	0	0	0	0	4	2	51	0	234974204	922
1776311477591	S2_AsyncRedeemFullCycle	332345	PASSED	50	535	60	0	360	50	50	0	0	9	6	151	0	287826762	918
1776311483019	S3_RebalanceSettlement	332345	PASSED	50	1643	847	0	574	50	50	50	54	9	9	201	0	553614807	1600
1776311487107	S4_ExchangeRateFeeAccrual	332345	PASSED	50	196	121	16	0	0	0	0	0	50	9	50	0	57922620	265
1776311492251	S5_SanctionedUserInterlace	332345	PASSED	50	2155	1697	400	16	16	16	0	0	6	4	51	0	408874982	1334
1776311496538	S6_InFlightEdgeCases	332345	PASSED	50	427	146	28	77	29	29	58	32	16	12	51	0	132226305	466
1776311500961	S7_FullProtocolEndurance	332345	PASSED	15	916	510	128	203	15	15	15	11	15	4	17	0	192850320	573
1776311505161	S8_InvestSettlementEdge	332345	PASSED	50	239	100	0	0	0	0	50	61	16	12	51	0	93370943	373
1776311510276	S9_MultiAdapterMix	332345	PASSED	50	1619	890	0	496	50	50	50	61	9	13	102	0	465881758	1275
1776311514923	S1_DepositRedeemMix	342345	PASSED	50	1014	697	311	0	0	0	0	0	4	2	51	0	196945924	794
1776311519703	S2_AsyncRedeemFullCycle	342345	PASSED	50	475	56	0	310	47	47	0	0	9	6	151	0	263020158	926
1776311525173	S3_RebalanceSettlement	342345	PASSED	50	1770	928	0	618	50	50	50	56	9	9	201	0	590850021	1665
1776311529277	S4_ExchangeRateFeeAccrual	342345	PASSED	50	210	124	27	0	0	0	0	0	50	9	50	0	60140754	273
1776311534564	S5_SanctionedUserInterlace	342345	PASSED	50	2194	1798	335	17	17	17	0	0	6	4	51	0	408669500	1475
1776311538849	S6_InFlightEdgeCases	342345	PASSED	50	397	140	21	67	25	25	58	33	16	12	51	0	129731163	456
1776311543222	S7_FullProtocolEndurance	342345	PASSED	15	847	453	119	201	15	15	15	10	15	4	17	0	183129356	547
1776311547445	S8_InvestSettlementEdge	342345	PASSED	50	244	100	0	0	0	0	50	66	16	12	51	0	95128773	384
1776311552385	S9_MultiAdapterMix	342345	PASSED	50	1365	776	0	380	49	49	50	39	9	13	102	0	381992780	1121
1776311557176	S1_DepositRedeemMix	352345	PASSED	50	1278	839	433	0	0	0	0	0	4	2	51	0	240827664	935
1776311561921	S2_AsyncRedeemFullCycle	352345	PASSED	50	514	56	0	343	50	50	0	0	9	6	151	0	279536796	928
1776311567430	S3_RebalanceSettlement	352345	PASSED	50	1760	945	0	586	49	49	50	63	9	9	201	0	581163217	1670
1776311571494	S4_ExchangeRateFeeAccrual	352345	PASSED	50	181	104	18	0	0	0	0	0	50	9	50	0	56550791	266
1776311576587	S5_SanctionedUserInterlace	352345	PASSED	50	2075	1692	322	17	17	17	0	0	6	4	51	0	386946892	1268
1776311580865	S6_InFlightEdgeCases	352345	PASSED	50	411	141	16	74	28	28	58	38	16	12	51	0	135143528	460
1776311585341	S7_FullProtocolEndurance	352345	PASSED	15	1051	627	129	219	15	15	15	12	15	4	17	0	216079027	640
1776311589504	S8_InvestSettlementEdge	352345	PASSED	50	246	100	0	0	0	0	50	68	16	12	51	0	96036403	372
1776311594537	S9_MultiAdapterMix	352345	PASSED	50	1480	904	0	350	49	49	50	56	9	13	102	0	396529531	1218
1776311599188	S1_DepositRedeemMix	362345	PASSED	50	1100	721	373	0	0	0	0	0	4	2	51	0	211888821	840
1776311603931	S2_AsyncRedeemFullCycle	362345	PASSED	50	484	55	0	314	50	50	0	0	9	6	151	0	265201134	901
1776311609436	S3_RebalanceSettlement	362345	PASSED	50	1747	827	0	692	50	50	50	60	9	9	201	0	613215695	1691
1776311613566	S4_ExchangeRateFeeAccrual	362345	PASSED	50	238	151	28	0	0	0	0	0	50	9	50	0	63304140	291
1776311618703	S5_SanctionedUserInterlace	362345	PASSED	50	2105	1684	363	16	16	16	0	0	6	4	51	0	394749901	1308
1776311622966	S6_InFlightEdgeCases	362345	PASSED	50	394	140	9	81	24	24	58	30	16	12	51	0	130882624	454
1776311627396	S7_FullProtocolEndurance	362345	PASSED	15	948	518	153	201	15	15	15	12	15	4	17	0	197778257	618
1776311631569	S8_InvestSettlementEdge	362345	PASSED	50	243	100	0	0	0	0	50	65	16	12	51	0	94862883	364
1776311636650	S9_MultiAdapterMix	362345	PASSED	50	1575	891	0	462	50	50	50	50	9	13	102	0	444148498	1245
1776311641401	S1_DepositRedeemMix	372345	PASSED	50	1217	803	408	0	0	0	0	0	4	2	51	0	230602441	907
1776311646182	S2_AsyncRedeemFullCycle	372345	PASSED	50	540	60	0	367	49	49	0	0	9	6	151	0	293212121	937
1776311651713	S3_RebalanceSettlement	372345	PASSED	50	1691	847	0	621	49	49	50	57	9	9	201	0	578816892	1654
1776311655802	S4_ExchangeRateFeeAccrual	372345	PASSED	50	170	97	14	0	0	0	0	0	50	9	50	0	54926839	251
1776311660974	S5_SanctionedUserInterlace	372345	PASSED	50	2290	1853	376	17	17	17	0	0	6	4	51	0	426189609	1364
1776311665323	S6_InFlightEdgeCases	372345	PASSED	50	415	145	22	76	27	27	58	32	16	12	51	0	133688201	479
1776311669668	S7_FullProtocolEndurance	372345	PASSED	15	849	487	104	178	15	15	15	16	15	4	17	0	177810153	542
1776311673852	S8_InvestSettlementEdge	372345	PASSED	50	242	100	0	0	0	0	50	64	16	12	51	0	94433576	360
1776311678809	S9_MultiAdapterMix	372345	PASSED	50	1348	702	0	438	48	48	50	40	9	13	102	0	397432755	1123
1776311683525	S1_DepositRedeemMix	382345	PASSED	50	1192	775	411	0	0	0	0	0	4	2	51	0	227200726	887
1776311688240	S2_AsyncRedeemFullCycle	382345	PASSED	50	487	56	0	318	49	49	0	0	9	6	151	0	265972191	875
1776311693795	S3_RebalanceSettlement	382345	PASSED	50	1775	836	0	717	49	49	50	56	9	9	201	0	625174789	1711
1776311697910	S4_ExchangeRateFeeAccrual	382345	PASSED	50	220	126	35	0	0	0	0	0	50	9	50	0	61214067	277
1776311703026	S5_SanctionedUserInterlace	382345	PASSED	50	2203	1841	301	17	17	17	0	0	6	4	51	0	408948628	1306
1776311707306	S6_InFlightEdgeCases	382345	PASSED	50	383	125	17	67	28	28	58	32	16	12	51	0	125495146	446
1776311711704	S7_FullProtocolEndurance	382345	PASSED	15	877	484	108	204	15	15	15	17	15	4	17	0	189193016	556
1776311715896	S8_InvestSettlementEdge	382345	PASSED	50	242	100	0	0	0	0	50	64	16	12	51	0	94480863	357
1776311720899	S9_MultiAdapterMix	382345	PASSED	50	1455	817	0	414	48	48	50	56	9	13	102	0	412509909	1183
1776311725661	S1_DepositRedeemMix	392345	PASSED	50	1199	831	362	0	0	0	0	0	4	2	51	0	226283883	923
1776311730385	S2_AsyncRedeemFullCycle	392345	PASSED	50	497	55	0	329	49	49	0	0	9	6	151	0	273005964	892
1776311735939	S3_RebalanceSettlement	392345	PASSED	50	1769	906	0	631	49	49	50	66	9	9	201	0	598476664	1690
1776311740059	S4_ExchangeRateFeeAccrual	392345	PASSED	50	208	122	27	0	0	0	0	0	50	9	50	0	59334609	269
1776311745229	S5_SanctionedUserInterlace	392345	PASSED	50	2150	1725	364	17	17	17	0	0	6	4	51	0	399554531	1349
1776311749524	S6_InFlightEdgeCases	392345	PASSED	50	401	147	11	73	25	25	58	34	16	12	51	0	128599759	458
1776311753943	S7_FullProtocolEndurance	392345	PASSED	15	925	509	142	195	15	15	15	15	15	4	17	0	193662458	616
1776311758116	S8_InvestSettlementEdge	392345	PASSED	50	238	100	0	0	0	0	50	60	16	12	51	0	92937876	356
1776311763122	S9_MultiAdapterMix	392345	PASSED	50	1446	820	0	408	49	49	50	48	9	13	102	0	406269814	1164
1776311767832	S1_DepositRedeemMix	402345	PASSED	50	1158	774	378	0	0	0	0	0	4	2	51	0	220745403	879
1776311772540	S2_AsyncRedeemFullCycle	402345	PASSED	50	468	54	0	299	50	50	0	0	9	6	151	0	257971791	862
1776311778068	S3_RebalanceSettlement	402345	PASSED	50	1665	802	0	631	49	49	50	66	9	9	201	0	580286521	1720
1776311782144	S4_ExchangeRateFeeAccrual	402345	PASSED	50	178	100	19	0	0	0	0	0	50	9	50	0	55949289	259
1776311787386	S5_SanctionedUserInterlace	402345	PASSED	50	2324	1800	463	17	17	17	0	0	6	4	51	0	429264776	1399
1776311791670	S6_InFlightEdgeCases	402345	PASSED	50	429	157	11	89	28	28	58	30	16	12	51	0	137045432	476
1776311796119	S7_FullProtocolEndurance	402345	PASSED	15	965	537	135	215	15	15	15	14	15	4	17	0	204647588	603
1776311800323	S8_InvestSettlementEdge	402345	PASSED	50	244	100	0	0	0	0	50	66	16	12	51	0	95187546	360
1776311805374	S9_MultiAdapterMix	402345	PASSED	50	1610	920	0	471	50	50	50	47	9	13	102	0	452252022	1254
1776311810061	S1_DepositRedeemMix	412345	PASSED	50	1141	767	368	0	0	0	0	0	4	2	51	0	217659230	868
1776311814768	S2_AsyncRedeemFullCycle	412345	PASSED	50	504	58	0	331	50	50	0	0	9	6	151	0	272205227	887
1776311820173	S3_RebalanceSettlement	412345	PASSED	50	1548	775	0	548	50	50	50	57	9	9	201	0	530568582	1562
1776311824293	S4_ExchangeRateFeeAccrual	412345	PASSED	50	195	116	20	0	0	0	0	0	50	9	50	0	58012682	264
1776311829438	S5_SanctionedUserInterlace	412345	PASSED	50	2148	1725	362	17	17	17	0	0	6	4	51	0	398926754	1302
1776311833691	S6_InFlightEdgeCases	412345	PASSED	50	373	117	17	68	26	26	58	33	16	12	51	0	125128978	452
1776311838045	S7_FullProtocolEndurance	412345	PASSED	15	804	450	108	172	15	15	15	10	15	4	17	0	168952882	512
1776311842225	S8_InvestSettlementEdge	412345	PASSED	50	244	100	0	0	0	0	50	66	16	12	51	0	95226604	360
1776311847281	S9_MultiAdapterMix	412345	PASSED	50	1516	875	0	421	50	50	50	48	9	13	102	0	421164509	1196
1776311852075	S1_DepositRedeemMix	422345	PASSED	50	1330	881	443	0	0	0	0	0	4	2	51	0	249187359	956
1776311856820	S2_AsyncRedeemFullCycle	422345	PASSED	50	461	53	0	299	47	47	0	0	9	6	151	0	255239630	946
1776311862331	S3_RebalanceSettlement	422345	PASSED	50	1736	880	0	630	50	50	50	58	9	9	201	0	590217293	1693
1776311866413	S4_ExchangeRateFeeAccrual	422345	PASSED	50	183	109	15	0	0	0	0	0	50	9	50	0	56177838	256
1776311871560	S5_SanctionedUserInterlace	422345	PASSED	50	2171	1764	346	17	17	17	0	0	6	4	51	0	407635387	1314
1776311875830	S6_InFlightEdgeCases	422345	PASSED	50	363	118	10	68	24	24	58	33	16	12	51	0	125483220	450
1776311880213	S7_FullProtocolEndurance	422345	PASSED	15	862	451	148	187	15	15	15	12	15	4	17	0	182082641	552
1776311884420	S8_InvestSettlementEdge	422345	PASSED	50	240	100	0	0	0	0	50	62	16	12	51	0	93805428	359
1776311889473	S9_MultiAdapterMix	422345	PASSED	50	1534	894	0	417	49	49	50	53	9	13	102	0	424891384	1226
1776311894203	S1_DepositRedeemMix	432345	PASSED	50	1146	773	367	0	0	0	0	0	4	2	51	0	218491274	905
1776311898910	S2_AsyncRedeemFullCycle	432345	PASSED	50	478	51	0	314	49	49	0	0	9	6	151	0	265137708	871
1776311904384	S3_RebalanceSettlement	432345	PASSED	50	1770	945	0	594	49	49	50	65	9	9	201	0	585637243	1678
1776311908483	S4_ExchangeRateFeeAccrual	432345	PASSED	50	244	146	39	0	0	0	0	0	50	9	50	0	64419353	288
1776311913596	S5_SanctionedUserInterlace	432345	PASSED	50	2103	1729	313	17	17	17	0	0	6	4	51	0	389990155	1284
1776311917869	S6_InFlightEdgeCases	432345	PASSED	50	391	118	21	79	27	27	58	33	16	12	51	0	131592618	456
1776311922267	S7_FullProtocolEndurance	432345	PASSED	15	839	448	102	212	15	15	15	13	15	4	17	0	185976202	561
1776311926546	S8_InvestSettlementEdge	432345	PASSED	50	243	100	0	0	0	0	50	65	16	12	51	0	94754943	358
1776311931529	S9_MultiAdapterMix	432345	PASSED	50	1349	709	0	412	48	48	50	60	9	13	102	0	395941959	1130
1776311936260	S1_DepositRedeemMix	442345	PASSED	50	1236	827	403	0	0	0	0	0	4	2	51	0	233500807	907
1776311940925	S2_AsyncRedeemFullCycle	442345	PASSED	50	427	51	0	263	49	49	0	0	9	6	151	0	239669655	822
1776311946388	S3_RebalanceSettlement	442345	PASSED	50	1662	802	0	636	50	50	50	56	9	9	201	0	579238649	1646
1776311950500	S4_ExchangeRateFeeAccrual	442345	PASSED	50	183	108	16	0	0	0	0	0	50	9	50	0	56495586	257
1776311955625	S5_SanctionedUserInterlace	442345	PASSED	50	2106	1622	423	17	17	17	0	0	6	4	51	0	393172224	1302
1776311959984	S6_InFlightEdgeCases	442345	PASSED	50	374	120	16	66	27	27	58	32	16	12	51	0	123632438	457
1776311964408	S7_FullProtocolEndurance	442345	PASSED	15	1016	612	134	188	15	15	15	18	15	4	17	0	204172366	620
1776311968595	S8_InvestSettlementEdge	442345	PASSED	50	237	100	0	0	0	0	50	59	16	12	51	0	92545738	358
1776311973710	S9_MultiAdapterMix	442345	PASSED	50	1612	898	0	483	50	50	50	59	9	13	102	0	459912562	1263
1776311978445	S1_DepositRedeemMix	452345	PASSED	50	1235	802	427	0	0	0	0	0	4	2	51	0	233959674	909
1776311983149	S2_AsyncRedeemFullCycle	452345	PASSED	50	442	51	0	280	48	48	0	0	9	6	151	0	247847204	877
1776311988701	S3_RebalanceSettlement	452345	PASSED	50	1768	843	0	695	49	49	50	64	9	9	201	0	619352765	1721
1776311992793	S4_ExchangeRateFeeAccrual	452345	PASSED	50	205	124	22	0	0	0	0	0	50	9	50	0	59225931	268
1776311998014	S5_SanctionedUserInterlace	452345	PASSED	50	2230	1792	377	17	17	17	0	0	6	4	51	0	418949654	1358
1776312002319	S6_InFlightEdgeCases	452345	PASSED	50	442	152	33	76	29	29	58	37	16	12	51	0	139754977	484
1776312006670	S7_FullProtocolEndurance	452345	PASSED	15	827	458	116	174	15	15	15	15	15	4	17	0	173561366	524
1776312010872	S8_InvestSettlementEdge	452345	PASSED	50	236	100	0	0	0	0	50	58	16	12	51	0	92053105	356
1776312015946	S9_MultiAdapterMix	452345	PASSED	50	1562	872	0	480	49	49	50	40	9	13	102	0	445233528	1258
1776312020725	S1_DepositRedeemMix	462345	PASSED	50	1248	854	388	0	0	0	0	0	4	2	51	0	234879454	948
1776312025466	S2_AsyncRedeemFullCycle	462345	PASSED	50	523	56	0	354	49	49	0	0	9	6	151	0	285780123	931
1776312031016	S3_RebalanceSettlement	462345	PASSED	50	1716	852	0	630	50	50	50	66	9	9	201	0	589242902	1734
1776312035134	S4_ExchangeRateFeeAccrual	462345	PASSED	50	221	129	33	0	0	0	0	0	50	9	50	0	61272605	279
1776312040304	S5_SanctionedUserInterlace	462345	PASSED	50	2237	1758	418	17	17	17	0	0	6	4	51	0	414389364	1355
1776312044553	S6_InFlightEdgeCases	462345	PASSED	50	359	113	15	66	25	25	58	29	16	12	51	0	122563082	439
1776312048934	S7_FullProtocolEndurance	462345	PASSED	15	880	488	126	186	15	15	15	16	15	4	17	0	185058094	557
1776312053127	S8_InvestSettlementEdge	462345	PASSED	50	246	100	0	0	0	0	50	68	16	12	51	0	95904130	365
1776312058209	S9_MultiAdapterMix	462345	PASSED	50	1438	737	0	486	50	50	50	43	9	13	102	0	426911560	1260
1776312062996	S1_DepositRedeemMix	472345	PASSED	50	1334	884	444	0	0	0	0	0	4	2	51	0	250428277	957
1776312067711	S2_AsyncRedeemFullCycle	472345	PASSED	50	472	57	0	300	50	50	0	0	9	6	151	0	257611338	885
1776312073213	S3_RebalanceSettlement	472345	PASSED	50	1721	856	0	631	49	49	50	68	9	9	201	0	590067843	1654
1776312077301	S4_ExchangeRateFeeAccrual	472345	PASSED	50	197	115	23	0	0	0	0	0	50	9	50	0	58431670	266
1776312082478	S5_SanctionedUserInterlace	472345	PASSED	50	2161	1745	355	17	17	17	0	0	6	4	51	0	407425194	1316
1776312086717	S6_InFlightEdgeCases	472345	PASSED	50	400	149	12	69	27	27	58	30	16	12	51	0	127118482	449
1776312091100	S7_FullProtocolEndurance	472345	PASSED	15	869	512	92	186	15	15	15	15	15	4	17	0	182042691	547
1776312095268	S8_InvestSettlementEdge	472345	PASSED	50	242	100	0	0	0	0	50	64	16	12	51	0	94500162	361
1776312100253	S9_MultiAdapterMix	472345	PASSED	50	1385	755	0	409	50	50	50	49	9	13	102	0	397212400	1157
1776312105011	S1_DepositRedeemMix	482345	PASSED	50	1269	812	451	0	0	0	0	0	4	2	51	0	240178896	924
1776312109790	S2_AsyncRedeemFullCycle	482345	PASSED	50	543	55	0	373	50	50	0	0	9	6	151	0	294605665	941
1776312115260	S3_RebalanceSettlement	482345	PASSED	50	1684	835	0	616	50	50	50	65	9	9	201	0	578079359	1631
1776312119420	S4_ExchangeRateFeeAccrual	482345	PASSED	50	208	124	25	0	0	0	0	0	50	9	50	0	59469447	303
1776312124539	S5_SanctionedUserInterlace	482345	PASSED	50	2043	1655	327	17	17	17	0	0	6	4	51	0	384583987	1271
1776312128869	S6_InFlightEdgeCases	482345	PASSED	50	482	185	17	102	28	28	58	36	16	12	51	0	151404596	500
1776312133258	S7_FullProtocolEndurance	482345	PASSED	15	821	453	103	193	15	15	15	8	15	4	17	0	175914864	530
1776312137535	S8_InvestSettlementEdge	482345	PASSED	50	238	100	0	0	0	0	50	60	16	12	51	0	93061706	410
1776312142527	S9_MultiAdapterMix	482345	PASSED	50	1363	704	0	447	50	50	50	40	9	13	102	0	402132952	1133
1776312147324	S1_DepositRedeemMix	492345	PASSED	50	1288	851	431	0	0	0	0	0	4	2	51	0	242440357	936
1776312152057	S2_AsyncRedeemFullCycle	492345	PASSED	50	477	57	0	307	49	49	0	0	9	6	151	0	259391199	863
1776312157563	S3_RebalanceSettlement	492345	PASSED	50	1710	841	0	637	50	50	50	64	9	9	201	0	589335672	1646
